"GEOID","NAME","STATE","YEAR","TOTAL_POP","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP"
"17151","Pope","IL",2022,781420,602030,213918,34085,110571
"17131","Mercer","IL",2022,737775,793436,315444,254552,152828
"36005","Bronx","NY",2022,12640,236478,141650,251254,34014
"20019","Chautauqua","KS",2022,821442,499054,305689,269108,200407
"28059","Jackson","MS",2022,907181,53215,475586,18473,395733
"28045","Hancock","MS",2022,109786,96506,453350,185399,213724
"37179","Union","NC",2022,426778,705052,339254,187533,79704
"37187","Washington","NC",2022,196730,745637,201027,189524,177583
"17015","Carroll","IL",2022,308156,139868,3552,274020,128182
"26161","Washtenaw","MI",2022,961003,411652,207083,147168,138923
"36055","Monroe","NY",2022,995471,35343,437747,155248,232695
"20075","Hamilton","KS",2022,779450,243318,451519,111276,152331
"36057","Montgomery","NY",2022,636000,376087,87795,61141,288411
"28113","Pike","MS",2022,966006,895344,277278,133629,296640
"28027","Coahoma","MS",2022,65412,818809,142155,262011,338893
"28057","Itawamba","MS",2022,693750,846705,238126,291340,156484
"37077","Granville","NC",2022,653495,18931,187581,264498,129203
"37073","Gates","NC",2022,2013,513421,223817,213007,184776
"18019","Clark","IN",2022,611321,422398,76591,174838,367787
"18167","Vigo","IN",2022,431778,841922,168331,149622,229713
"21145","McCracken","KY",2022,241573,614971,328241,299064,73658
"40099","Murray","OK",2022,927748,337728,201061,95944,18546
"28093","Marshall","MS",2022,25283,187854,70983,288953,194913
"28041","Greene","MS",2022,15863,316727,443418,245675,233320
"34029","Ocean","NJ",2022,586354,699526,216071,240244,313859
"34025","Monmouth","NJ",2022,944485,688505,269671,210826,115720
"18097","Marion","IN",2022,300859,723124,25460,48985,147326
"18077","Jefferson","IN",2022,864736,610681,271233,52730,361290
"26081","Kent","MI",2022,385682,439519,85460,95779,64813
"40123","Pontotoc","OK",2022,483389,435023,149009,281890,144685
"08041","El Paso","CO",2022,425165,873195,357913,152448,311167
"29145","Newton","MO",2022,771902,134572,17537,15633,299946
"29213","Taney","MO",2022,986050,421594,128369,115543,279847
"29155","Pemiscot","MO",2022,490782,645101,443594,179965,343128
"34017","Hudson","NJ",2022,417195,183698,439499,38135,99591
"34039","Union","NJ",2022,451838,412358,361457,100180,53222
"18171","Warren","IN",2022,380927,541102,59907,163786,42427
"26125","Oakland","MI",2022,461870,755735,190981,18859,95870
"21105","Hickman","KY",2022,643788,376198,172120,178378,39672
"36087","Rockland","NY",2022,681478,449206,136330,252154,62407
"40109","Oklahoma","OK",2022,483778,498231,138446,173258,140922
"29153","Ozark","MO",2022,270368,257137,422957,206911,292833
"29091","Howell","MO",2022,150249,690223,441045,183491,285832
"29011","Barton","MO",2022,238613,272214,158888,292350,288733
"40115","Ottawa","OK",2022,436085,116856,80275,5172,365935
"40151","Woods","OK",2022,684476,826407,393978,228626,396072
"18141","St. Joseph","IN",2022,340721,872322,3306,247764,363784
"26027","Cass","MI",2022,71833,313142,34847,93010,365536
"26067","Ionia","MI",2022,969154,337871,223850,142696,289689
"21053","Clinton","KY",2022,759671,720853,435237,218231,47648
"36003","Allegany","NY",2022,615799,898428,470814,106564,57418
"29165","Platte","MO",2022,62740,868363,215881,251588,69697
"29163","Pike","MO",2022,897076,439845,185599,125991,218737
"41057","Tillamook","OR",2022,327048,730821,209385,125762,330976
"41027","Hood River","OR",2022,499582,555349,313745,111298,60860
"26069","Iosco","MI",2022,312523,798647,369750,279458,96148
"18155","Switzerland","IN",2022,336977,299117,32094,131752,50182
"18177","Wayne","IN",2022,689278,583853,496330,235283,332603
"21091","Hancock","KY",2022,657781,726139,332798,38041,11976
"21041","Carroll","KY",2022,860746,72875,91940,143545,297220
"29147","Nodaway","MO",2022,459265,239998,176654,125257,281514
"29005","Atchison","MO",2022,272443,353696,110140,202186,83280
"41059","Umatilla","OR",2022,880643,655514,370767,97564,306219
"42073","Lawrence","PA",2022,205937,35410,496087,210167,398158
"42009","Bedford","PA",2022,57178,869601,235154,91055,254726
"19155","Pottawattamie","IA",2022,528538,830358,337257,169883,69429
"19005","Allamakee","IA",2022,630638,360503,244563,186718,201429
"36021","Columbia","NY",2022,871166,473039,171242,11419,41677
"26133","Osceola","MI",2022,623624,70856,244910,197230,127945
"29045","Clark","MO",2022,129145,355198,317493,220504,131535
"29009","Barry","MO",2022,21054,492471,179527,156612,364887
"42085","Mercer","PA",2022,298450,438309,324984,50598,219542
"42083","McKean","PA",2022,634970,821758,476035,87186,190581
"42015","Bradford","PA",2022,295080,384870,271135,245528,146152
"42123","Warren","PA",2022,666865,267454,486132,1013,367084
"18163","Vanderburgh","IN",2022,150069,453577,463833,183098,115707
"26157","Tuscola","MI",2022,229900,701703,182643,180059,204285
"26023","Branch","MI",2022,301652,259788,80492,53557,292550
"21047","Christian","KY",2022,110417,277393,34424,224978,82066
"40037","Creek","OK",2022,591930,474283,411373,45928,53321
"29217","Vernon","MO",2022,729791,28360,491691,114358,70646
"30101","Toole","MT",2022,509813,591387,154211,37517,50865
"31135","Perkins","NE",2022,605184,364387,77644,77498,73222
"44001","Bristol","RI",2022,351736,335079,168908,10818,393321
"17195","Whiteside","IL",2022,190303,383610,59517,125516,112569
"18029","Dearborn","IN",2022,470342,876919,450521,187299,317634
"19071","Fremont","IA",2022,189734,841671,194655,140332,221109
"21185","Oldham","KY",2022,46873,59760,372646,278271,367074
"40009","Beckham","OK",2022,54497,57172,38986,241671,57186
"26131","Ontonagon","MI",2022,636425,841997,74985,151744,320151
"01125","Tuscaloosa","AL",2022,886255,637782,91750,256866,385023
"24011","Caroline","MD",2022,707130,479244,417769,195340,164282
"01015","Calhoun","AL",2022,412419,485066,214813,92471,272338
"17159","Richland","IL",2022,9948,278426,216802,74903,291023
"13119","Franklin","GA",2022,145420,833724,372958,292756,196837
"19145","Page","IA",2022,491151,98567,438595,6868,134412
"19167","Sioux","IA",2022,661634,532009,206704,148209,395688
"19189","Winnebago","IA",2022,100529,395108,46216,98564,4432
"26077","Kalamazoo","MI",2022,582090,452363,412676,104403,327913
"26057","Gratiot","MI",2022,856373,14164,412654,75904,286600
"26145","Saginaw","MI",2022,48604,730735,353859,193413,357924
"22109","Terrebonne","LA",2022,430766,517617,168889,257034,229055
"08119","Teller","CO",2022,73623,373001,156379,102810,117185
"22117","Washington","LA",2022,526637,275377,228502,191140,134086
"22085","Sabine","LA",2022,418082,32285,273487,408,96518
"22119","Webster","LA",2022,602875,761148,351666,173284,396296
"55069","Lincoln","WI",2022,76498,7484,116900,92684,302865
"55019","Clark","WI",2022,861947,891235,231130,289566,182335
"55123","Vernon","WI",2022,849396,665706,222177,239136,155059
"18039","Elkhart","IN",2022,207799,146296,120851,124371,170500
"18001","Adams","IN",2022,394238,428266,322624,261127,126771
"26113","Missaukee","MI",2022,788953,867042,48046,216889,257766
"17057","Fulton","IL",2022,516610,385911,21823,44233,323384
"40083","Logan","OK",2022,895987,525135,384831,12102,392805
"36069","Ontario","NY",2022,777072,93501,336687,78202,270513
"19101","Jefferson","IA",2022,48660,57562,339620,41423,320990
"19115","Louisa","IA",2022,376719,599697,397625,228080,256146
"19123","Mahaska","IA",2022,292562,190508,154775,287831,48662
"20133","Neosho","KS",2022,401249,249534,182365,44744,50103
"20113","McPherson","KS",2022,992506,50111,160504,59917,214735
"55053","Jackson","WI",2022,679874,127602,124156,185197,36959
"55015","Calumet","WI",2022,3408,710258,324740,196287,120560
"55027","Dodge","WI",2022,29063,307332,120401,203110,8862
"18151","Steuben","IN",2022,803588,775816,402500,19741,169996
"19139","Muscatine","IA",2022,4745,90977,432598,60533,299041
"26037","Clinton","MI",2022,278319,577700,487642,168414,291778
"19059","Dickinson","IA",2022,100125,394115,125753,44378,230569
"21111","Jefferson","KY",2022,838425,813457,174289,263666,124857
"21037","Campbell","KY",2022,260443,147983,202647,38658,107680
"20087","Jefferson","KS",2022,295356,49075,364907,252598,101929
"20153","Rawlins","KS",2022,500246,553429,155845,218200,77218
"20207","Woodson","KS",2022,112346,683425,48193,268256,229557
"20123","Mitchell","KS",2022,471097,360525,325590,14320,5196
"20179","Sheridan","KS",2022,949369,712544,370496,145384,218084
"55087","Outagamie","WI",2022,9580,49185,458273,266045,80527
"55033","Dunn","WI",2022,88860,197090,12102,203214,185300
"55017","Chippewa","WI",2022,320917,684730,63515,45700,149705
"20129","Morton","KS",2022,390347,151349,478706,15837,275359
"20125","Montgomery","KS",2022,291471,27078,332375,151431,153406
"26019","Benzie","MI",2022,158438,279347,240697,106490,154462
"18057","Hamilton","IN",2022,403017,807796,33373,18136,144037
"36083","Rensselaer","NY",2022,782833,365268,465157,259745,24511
"21225","Union","KY",2022,129718,801895,95399,118274,318926
"21199","Pulaski","KY",2022,79877,21135,84645,198003,227905
"21021","Boyle","KY",2022,272490,149084,368973,274340,53195
"55077","Marquette","WI",2022,869660,68438,345473,250486,169106
"55091","Pepin","WI",2022,337780,57518,20650,61003,309260
"55119","Taylor","WI",2022,438582,766656,188996,60124,237157
"20181","Sherman","KS",2022,884326,159716,41243,216086,86158
"36093","Schenectady","NY",2022,621109,363337,39571,34382,207444
"20035","Cowley","KS",2022,98590,614484,270121,50352,166216
"20089","Jewell","KS",2022,640585,220396,322209,213683,2225
"36035","Fulton","NY",2022,190728,21835,442085,230157,170389
"05031","Craighead","AR",2022,443894,275175,257863,20254,250621
"01007","Bibb","AL",2022,776333,756551,419613,101719,21936
"30041","Hill","MT",2022,976381,176938,234396,53146,396986
"47111","Macon","TN",2022,636612,90673,164820,257364,204736
"55115","Shawano","WI",2022,473182,776779,185075,171321,355810
"56043","Washakie","WY",2022,788771,351513,473342,57766,62063
"40131","Rogers","OK",2022,690749,146751,396395,197753,72097
"36007","Broome","NY",2022,220947,718438,125956,174625,281162
"05149","Yell","AR",2022,71984,774265,241771,254133,193380
"05087","Madison","AR",2022,970149,616908,255432,250600,78019
"54061","Monongalia","WV",2022,57524,774504,262811,221412,242995
"55079","Milwaukee","WI",2022,568627,338790,278588,16338,29834
"56019","Johnson","WY",2022,64016,713792,499751,171189,212643
"56017","Hot Springs","WY",2022,491803,334218,233689,143812,127275
"40017","Canadian","OK",2022,516107,80183,181172,223143,346622
"06031","Kings","CA",2022,342457,293872,282418,45443,99344
"08017","Cheyenne","CO",2022,87279,181869,374824,158854,276507
"08121","Washington","CO",2022,701921,488548,207366,60933,190542
"55101","Racine","WI",2022,519917,315115,473549,219310,31632
"55045","Green","WI",2022,874877,234059,32739,33231,54145
"55125","Vilas","WI",2022,460792,872533,351925,160579,165281
"01067","Henry","AL",2022,140876,298206,164809,256190,316802
"01017","Chambers","AL",2022,426729,370529,287935,229862,152170
"36107","Tioga","NY",2022,282232,867233,89043,98981,351052
"13253","Seminole","GA",2022,58861,415202,329230,279169,53068
"13169","Jones","GA",2022,544783,874793,157227,292344,366139
"56023","Lincoln","WY",2022,55432,817848,448210,127696,317331
"51011","Appomattox","VA",2022,226069,257869,208056,255970,10947
"01077","Lauderdale","AL",2022,757509,88628,460760,257684,346507
"04019","Pima","AZ",2022,881380,513915,411730,39115,146667
"36027","Dutchess","NY",2022,675945,635132,294855,201740,350675
"40031","Comanche","OK",2022,495208,515159,142879,49193,340782
"26111","Midland","MI",2022,768229,516725,342290,131336,241894
"13129","Gordon","GA",2022,116207,126381,422358,73102,344418
"13207","Monroe","GA",2022,337357,431510,266400,22864,17284
"13227","Pickens","GA",2022,180405,256769,182082,220852,166219
"51173","Smyth","VA",2022,146213,797797,314635,213264,11595
"51680","Lynchburg","VA",2022,452602,271046,395701,35002,113913
"05143","Washington","AR",2022,199308,179190,72346,189778,343703
"05089","Marion","AR",2022,565888,335831,129302,83258,68557
"06067","Sacramento","CA",2022,47875,692813,274181,171397,214265
"10001","Kent","DE",2022,510786,694627,441341,167890,239795
"12113","Santa Rosa","FL",2022,750352,584643,8375,267288,254176
"40051","Grady","OK",2022,116236,132349,351879,40826,106877
"26025","Calhoun","MI",2022,950646,161822,430312,293495,149109
"40047","Garfield","OK",2022,205585,225774,199639,84261,112141
"13167","Johnson","GA",2022,894264,75836,388432,128708,62016
"13023","Bleckley","GA",2022,978148,742328,257306,217317,143140
"51025","Brunswick","VA",2022,214742,867807,15136,189219,210206
"51630","Fredericksburg","VA",2022,687737,92482,138616,109946,37793
"12011","Broward","FL",2022,384059,40006,129889,41872,319044
"12003","Baker","FL",2022,260674,848935,396106,262321,121239
"08099","Prowers","CO",2022,790660,841673,23496,172761,347328
"02198","Prince of Wales-Hyder","AK",2022,496289,577672,201247,162675,366798
"42117","Tioga","PA",2022,815949,798597,377701,223490,147711
"13123","Gilmer","GA",2022,399608,181754,495507,32184,125207
"13243","Randolph","GA",2022,567913,897729,429814,10562,135304
"51760","Richmond","VA",2022,603781,848965,377614,158135,358391
"51045","Craig","VA",2022,901097,433884,351106,134502,264021
"17149","Pike","IL",2022,837509,317810,303927,208076,379816
"17077","Jackson","IL",2022,610939,31173,497528,120449,41523
"44003","Kent","RI",2022,276658,747645,204951,46045,248932
"17155","Putnam","IL",2022,780617,851303,423534,195648,244279
"17075","Iroquois","IL",2022,883559,525573,158560,190102,150296
"13093","Dooly","GA",2022,193636,176441,306715,218645,157164
"13053","Chattahoochee","GA",2022,909325,632689,65033,169038,352929
"51049","Cumberland","VA",2022,212272,13579,53544,138080,318794
"51540","Charlottesville","VA",2022,126450,687356,220905,40702,197156
"17079","Jasper","IL",2022,831031,419305,356752,169880,178834
"17167","Sangamon","IL",2022,28220,246158,433557,174390,48439
"13083","Dade","GA",2022,734303,28963,448996,69205,163900
"18173","Warrick","IN",2022,335558,895264,117024,202516,9821
"18043","Floyd","IN",2022,929297,223350,330260,220323,256350
"13173","Lanier","GA",2022,348347,839229,34843,49111,274237
"13037","Calhoun","GA",2022,749943,874592,199773,198745,233487
"51775","Salem","VA",2022,517489,772051,28047,232858,328002
"51770","Roanoke","VA",2022,74831,254442,64010,27532,79281
"17141","Ogle","IL",2022,108332,18106,243244,140337,322531
"17061","Greene","IL",2022,616567,542234,267700,64345,40736
"18165","Vermillion","IN",2022,985307,871826,302765,9996,22520
"26117","Montcalm","MI",2022,678527,690034,108569,263715,45571
"26159","Van Buren","MI",2022,598116,764532,199201,169234,202913
"16053","Jerome","ID",2022,402522,238484,443257,107390,374508
"18059","Hancock","IN",2022,295533,324025,123984,131487,87059
"18109","Morgan","IN",2022,338627,629789,338211,8691,357500
"51079","Greene","VA",2022,904517,460855,472109,261908,89765
"51820","Waynesboro","VA",2022,211489,463279,432998,298786,381965
"51678","Lexington","VA",2022,461250,291194,379574,241468,295680
"13061","Clay","GA",2022,341341,535268,337985,54629,27386
"17173","Shelby","IL",2022,956391,80772,130079,140736,328495
"17105","Livingston","IL",2022,915710,894448,314311,27370,76568
"19085","Harrison","IA",2022,701507,673545,308232,187708,22988
"20191","Sumner","KS",2022,224933,425188,444551,147624,47775
"20037","Crawford","KS",2022,882295,566341,26763,205141,2139
"18017","Cass","IN",2022,330118,337291,225432,39821,129601
"18065","Henry","IN",2022,552043,337218,340656,164193,121925
"18133","Putnam","IN",2022,365897,852527,120554,248713,230705
"19175","Union","IA",2022,421551,467721,143314,239892,131300
"19047","Crawford","IA",2022,366831,699095,447415,141892,152152
"54101","Webster","WV",2022,444150,720496,414698,238907,29561
"54079","Putnam","WV",2022,559979,608102,75713,127403,194015
"17045","Edgar","IL",2022,483470,531806,463573,213923,250027
"17005","Bond","IL",2022,605821,569884,445347,57754,333432
"26091","Lenawee","MI",2022,263839,616069,20339,124997,225509
"18031","Decatur","IN",2022,549479,142414,371281,199804,264408
"18117","Orange","IN",2022,184703,539625,323635,227574,210789
"20021","Cherokee","KS",2022,363055,471409,428005,109065,375095
"19081","Hancock","IA",2022,513607,891087,495923,120273,307089
"19033","Cerro Gordo","IA",2022,937070,107332,391999,60136,321834
"19151","Pocahontas","IA",2022,129004,144153,46404,233243,386170
"19161","Sac","IA",2022,548019,817778,375550,127067,388894
"19103","Johnson","IA",2022,43479,779078,172711,96163,364461
