"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","TWO_OR_MORE_RACES","NATIVE_AMERICAN","PACIFIC_ISLANDER","GROUP_QUARTERS_POP"
"29047","Clay","MO",2020,602867,37.6769578410313,148092,219542,21028,174375,78654,18.2191206794232,34043,7516,3474,21872
"29025","Caldwell","MO",2020,161485,33.4136088984087,663723,443409,293433,1563,36750,21.3025352172554,13805,9717,1509,606
"29169","Pulaski","MO",2020,482715,32.7471616026014,98751,296845,144049,321972,33010,11.7983251123223,8836,2970,2053,2386
"29085","Hickory","MO",2020,277828,40.2334613306448,399807,403086,113311,203013,63362,19.056579262251,35463,590,899,11103
"31131","Otoe","NE",2020,825489,48.6692794179544,259359,115452,176361,41032,67086,5.45541095896624,46748,5891,3290,21520
"31043","Dakota","NE",2020,869957,31.0652807494625,305543,425834,125592,213751,31051,8.20976444054395,13570,5051,68,34648
"31165","Sioux","NE",2020,692363,39.5532911689952,199855,298048,52620,325150,49486,23.9000283891801,11064,9430,577,687
"47027","Clay","TN",2020,411796,49.7060032468289,74334,175631,131909,321371,62771,7.5557865970768,31343,2950,119,36347
"47137","Pickett","TN",2020,204605,34.1688293777406,764235,470585,32236,81524,98473,13.7436872592662,7242,6207,2358,48831
"13095","Dougherty","GA",2020,165569,38.2719234377146,627408,128179,183614,166282,72808,23.5451429279055,17184,1746,2261,45815
"13071","Colquitt","GA",2020,317890,37.1297778142616,840187,412279,122675,87772,57444,21.9241740833968,16595,3512,659,25514
"29223","Wayne","MO",2020,89660,33.3421611785889,455525,185145,148571,168605,53514,24.7899447870441,29214,8698,2834,16925
"29105","Laclede","MO",2020,936410,44.7861783858389,317620,15705,238702,52329,63934,9.31470278417692,19304,886,829,993
"29135","Moniteau","MO",2020,57912,38.3175730658695,889584,9401,32047,318106,47156,14.0111721947324,15823,9033,1007,10820
"31173","Thurston","NE",2020,555350,45.697073363699,451601,323467,129064,108472,92004,24.5386635314208,20541,5274,4336,10137
"31027","Cedar","NE",2020,406522,49.118631160818,242140,485986,161105,12776,52821,19.4844064314384,29130,9387,510,18941
"48271","Kinney","TX",2020,811122,41.8666907493025,169491,248820,98061,300238,31602,10.9907084447332,18747,2041,4303,900
"48079","Cochran","TX",2020,621127,46.2872553849593,664249,337257,66501,58125,94992,29.850241682725,49256,5375,409,21790
"48369","Parmer","TX",2020,91247,39.4354244368151,387622,117455,32575,242439,42630,18.6428814206738,16671,9253,4997,22032
"13091","Dodge","GA",2020,172646,41.6519338730723,777140,138549,132007,346607,47753,29.688698654063,32934,6592,2777,28210
"13299","Ware","GA",2020,575296,37.1124664880335,573618,12909,84716,110585,66102,24.2601715447381,6532,8689,369,45239
"13035","Butts","GA",2020,582110,48.5269602993503,408567,49954,61491,205799,53058,13.5359963821247,11017,8255,3240,972
"13259","Stewart","GA",2020,31521,48.4598741354421,606216,305031,45850,99627,95015,16.9502085202839,163,2962,1730,39164
"31107","Knox","NE",2020,590744,30.8620407106355,76698,105980,25632,180311,72181,27.3140689951833,1096,7583,2395,2536
"31051","Dixon","NE",2020,600942,45.1955942437053,850377,256215,151690,91647,60121,7.74689739453606,32283,6260,3672,33518
"31087","Hitchcock","NE",2020,613144,35.1274129468948,522830,483123,164818,46982,45987,11.4413246058393,46237,4545,3040,15198
"48077","Clay","TX",2020,863062,35.8190111024305,683994,97512,117025,41511,78320,8.80043730256148,10117,9463,1002,33808
"48097","Cooke","TX",2020,409789,30.5603481968865,51857,349901,127455,96968,44261,12.1867380756885,36780,2877,1638,27909
"13297","Walton","GA",2020,202083,38.835019688122,82107,38579,284008,280974,80918,20.2860849862918,13649,9187,1789,48498
"13059","Clarke","GA",2020,251792,42.0853941142559,334016,84098,244956,3520,65285,15.8221899543423,10763,928,3223,23921
"18105","Monroe","IN",2020,322524,31.1806795699522,403182,99727,250354,213643,39024,19.4881308835465,9859,3783,4900,29662
"18143","Scott","IN",2020,638537,31.8105614278466,700031,129170,203636,18372,60451,13.3479023771361,2060,7342,371,32061
"18119","Owen","IN",2020,768368,49.6269857371226,114801,39934,261385,264261,55972,22.2766481584404,23152,1349,935,18639
"18023","Clinton","IN",2020,817321,40.0721662212163,628308,159761,201444,42650,58363,29.304004968144,47019,2917,3649,40669
"47099","Lawrence","TN",2020,48726,44.2009338410571,776058,484846,169240,350552,86262,25.3265034360811,47237,7014,4369,43956
"47067","Hancock","TN",2020,667999,30.9444760950282,630586,429495,21089,340292,85610,28.6249543318991,22285,9557,1077,1084
"05115","Pope","AR",2020,304371,35.3412051033229,192379,120241,60196,190510,63016,16.2465018755756,45597,7794,1643,30941
"05079","Lincoln","AR",2020,704163,34.3922761827707,517604,343408,2694,179270,30766,12.5358980102465,29404,2885,1570,32789
"05051","Garland","AR",2020,180463,36.9741954701021,531960,434902,63239,168318,44017,15.8458913338836,33952,4267,1724,23044
"27035","Crow Wing","MN",2020,176713,43.7914390210062,637780,147470,275079,8938,88237,5.12066796771251,660,8985,3938,48157
"27109","Olmsted","MN",2020,223160,42.8255926212296,285284,106860,240702,388559,69328,11.498130701948,27055,4176,2287,28469
"27147","Steele","MN",2020,353616,42.3641003947705,213875,430373,238437,299835,98013,20.3510184027255,8305,591,4964,6883
"18145","Shelby","IN",2020,300539,30.2661864040419,785194,154988,153595,141433,93529,6.79042590898462,37629,3764,4530,34828
"18045","Fountain","IN",2020,679551,46.3338794419542,539818,173376,181252,162577,78850,11.1405909596942,22780,2820,4409,12353
"18149","Starke","IN",2020,908009,43.7611209927127,665277,113827,90022,115583,32614,9.90679893409833,39354,3804,2769,9
"47011","Bradley","TN",2020,332449,49.0408203843981,447649,361274,251438,236889,54367,28.8924778124783,7725,452,2318,1020
"35023","Hidalgo","NM",2020,742774,36.5951579110697,512220,483061,30423,228697,95206,23.976673920406,5199,8739,2393,22414
"48295","Lipscomb","TX",2020,295785,49.6436017937958,807728,91724,107244,242357,35591,21.3637863763142,46299,6246,1912,43151
"05123","St. Francis","AR",2020,423866,41.8768816301599,738838,315903,266201,106266,84202,11.5785247541498,23917,4520,2216,15028
"06105","Trinity","CA",2020,317926,47.9004829842597,371589,177006,74928,71508,99260,13.7557525373995,10217,4334,2300,39799
"08095","Phillips","CO",2020,735694,32.5476942583919,68588,313023,163723,360152,59128,23.2398607721552,22843,3205,1102,5913
"08125","Yuma","CO",2020,76977,40.4021837562323,53716,311789,257649,322222,63887,25.5057105398737,46816,2984,4003,5412
"08047","Gilpin","CO",2020,105197,35.3861842863262,225947,166692,80502,307896,80187,14.7274991858285,23730,5437,1170,2799
"27019","Carver","MN",2020,567584,35.4946795850992,391644,47634,274211,207447,43205,13.1763240450528,13559,2487,1107,46935
"27083","Lyon","MN",2020,293002,41.1247097654268,567465,15636,43577,381019,81171,5.89592803269625,9125,934,1290,30743
"27161","Waseca","MN",2020,751753,40.5466363020241,817861,426008,102589,284617,44708,18.1784240948036,1582,1268,1580,35777
"18115","Ohio","IN",2020,482176,34.8264598846436,638336,297384,251825,19602,48147,16.3537859171629,31517,9613,3482,47872
"19093","Ida","IA",2020,498980,47.9701808048412,689145,445845,66075,217913,88837,25.2405963384081,45284,8073,4021,10411
"19067","Floyd","IA",2020,189613,33.1402946030721,408816,317493,46305,180050,43333,10.3590076975524,27523,8688,2417,18016
"19165","Shelby","IA",2020,550496,30.2304969495162,670189,276542,63485,277395,57240,29.0111739083659,41384,7927,2212,26437
"48421","Sherman","TX",2020,991526,43.0638581886888,374853,316505,140195,12713,57964,18.37515678606,37414,3594,4157,49234
"48357","Ochiltree","TX",2020,213550,35.7771018333733,51255,148825,209084,58992,31016,9.00786973186769,3386,3653,3129,44707
"48087","Collingsworth","TX",2020,620211,35.6276709772646,860641,435254,284073,393675,58842,26.3232425390743,7090,2265,3428,42102
"48495","Winkler","TX",2020,132234,47.883260906674,661549,400548,227984,92490,83100,29.4930421176832,39267,5035,204,40000
"48501","Yoakum","TX",2020,197370,42.9073606757447,756222,21327,213774,393838,31892,20.1730607147329,27,5941,1466,12393
"08073","Lincoln","CO",2020,337296,34.3184153502807,283857,375542,173226,317875,85796,20.75374637614,10282,9952,2268,15054
"08025","Crowley","CO",2020,819104,49.3969774898142,544034,369091,230888,306279,61316,8.49077776772901,38349,7454,2587,684
"08079","Mineral","CO",2020,580614,35.7135534379631,661637,259189,159142,161552,38148,11.9372855883557,29685,5853,1576,18002
"27009","Benton","MN",2020,778032,39.6606063330546,7809,184807,143735,341591,83372,27.8792484325822,31851,1787,4639,29404
"27079","Le Sueur","MN",2020,219498,41.7026801221073,81582,95968,171761,140813,32910,25.62133125728,19080,7656,3550,42444
"19141","O'Brien","IA",2020,515400,41.5266508283094,400395,304390,28718,341836,67653,8.58271549339406,23965,6733,3463,172
"19169","Story","IA",2020,137686,44.4154393300414,708160,219475,180467,34066,73653,25.6787846167572,34053,8268,2006,49952
"19099","Jasper","IA",2020,512375,48.24794865679,892967,163481,158404,78247,50156,6.70648841303773,32831,6428,2065,40906
"19183","Washington","IA",2020,210868,32.9969763290137,629956,370865,16102,43846,78708,7.44585929904133,16707,4022,2054,31482
"19065","Fayette","IA",2020,340074,47.5631551770493,473736,307901,57379,247878,57692,26.7945290845819,11447,2062,3959,48509
"49009","Daggett","UT",2020,179929,39.0034343721345,479055,50822,258219,357059,94071,20.4866624390706,24846,6917,4902,48881
"12019","Clay","FL",2020,281599,40.0062037538737,429759,151776,64816,69549,54604,10.2037980407476,1405,5734,3071,42845
"13057","Cherokee","GA",2020,978913,41.2008932512254,208294,407335,72125,324280,66416,18.7132657284383,15739,4501,2482,16060
"41037","Lake","OR",2020,577435,32.8931917669252,168176,480889,152416,139030,99515,20.2260059781838,2010,1584,1384,30147
"37005","Alleghany","NC",2020,492716,30.5105968052521,671736,432829,283939,106040,47171,5.98584270454012,17606,1469,4658,16037
"38021","Dickey","ND",2020,909607,46.996074737981,481151,442293,56622,366045,52316,24.6161270258017,45498,5978,3271,6862
"19003","Adams","IA",2020,862127,35.6709909578785,783406,298032,156585,230263,45876,12.9864718485624,27068,5076,1570,9856
"19137","Montgomery","IA",2020,503842,41.7981970170513,844364,186201,182164,193515,80868,22.0111555547919,9744,7486,4637,40262
"19173","Taylor","IA",2020,814890,34.3736115237698,518801,35745,265536,204458,99460,26.9334885070566,8728,2311,1959,5906
"19079","Hamilton","IA",2020,167367,40.5458405613899,439927,200717,164561,127810,35167,24.2566440324299,24452,3194,3949,12406
"20155","Reno","KS",2020,854672,46.5165625885129,771041,326639,69521,196356,72850,20.321058081463,49697,9052,3095,18234
"50025","Windham","VT",2020,769362,33.1222560117021,57171,327341,160639,299465,62244,11.3963690656237,10628,9679,1812,16279
"13017","Ben Hill","GA",2020,327055,33.8464409438893,391173,293665,285668,132319,71842,23.5892021516338,3406,598,3650,43942
"13233","Polk","GA",2020,485886,35.466590076685,468469,298609,17872,206732,33576,12.668923214078,29578,5894,3582,43380
"38001","Adams","ND",2020,623960,33.3956408593804,632974,376591,223879,38271,99936,7.25980505347252,36765,7031,108,16429
"38011","Bowman","ND",2020,775206,37.1513934293762,448801,488095,215253,373645,88122,10.4162874876056,43640,70,4517,37334
"38023","Divide","ND",2020,765998,44.7181306174025,462052,85538,168132,243520,88796,27.7056143281516,20382,3740,4728,12195
"20015","Butler","KS",2020,170552,30.3821684513241,827236,1307,199918,362676,75434,20.1469248812646,18293,457,4879,33354
"20051","Ellis","KS",2020,738764,47.8903115680441,340114,444922,267864,13315,72501,25.8182815928012,14308,8919,4574,27477
"20053","Ellsworth","KS",2020,513263,47.070024269633,358531,352317,107206,237943,50868,10.094171653036,1573,3970,1783,20161
"20029","Cloud","KS",2020,802155,34.2212104145437,7211,63620,197580,79337,84655,26.7180911626201,49866,9852,3544,5805
"50021","Rutland","VT",2020,996324,41.2389470497146,892424,150209,181733,249150,75374,25.3762408229522,2212,7837,1845,40085
"13067","Cobb","GA",2020,236991,48.5523562086746,268625,198791,128987,10949,76063,13.498388301814,26617,1520,2309,26301
"13235","Pulaski","GA",2020,871413,34.4875245913863,782736,22844,249785,34311,54884,29.2171137302648,6552,874,4106,12382
"48399","Runnels","TX",2020,593259,45.2410511067137,666384,264260,242733,228515,73708,15.0169470417313,34829,9812,3922,25270
"13085","Dawson","GA",2020,794737,48.3256539376453,359133,97557,165823,395911,99220,22.2726384596899,29441,1516,4430,17190
"13293","Upson","GA",2020,858053,35.8129408955574,320619,96166,234427,160226,57586,19.9064048717264,46208,3932,3003,37244
"20085","Jackson","KS",2020,509064,41.348819877021,819455,324147,151467,327254,95398,18.4914348484017,6805,2704,4414,2441
"20177","Shawnee","KS",2020,151585,40.0084097497165,217857,450453,126893,50668,45459,5.35615270608105,49498,4114,1987,47358
"20049","Elk","KS",2020,824705,37.9263762617484,269503,297955,164154,301090,72915,6.42722468008287,28333,2909,4214,47882
"20139","Osage","KS",2020,282883,43.3623248711228,423107,88197,36865,219708,34300,21.5106318367179,37159,9970,1571,20363
"50017","Orange","VT",2020,43463,49.5209067268297,97735,2843,292197,15299,50373,12.7518778154626,46322,5924,1808,14011
"51650","Hampton","VA",2020,190930,38.4770894283429,67595,417459,216594,235710,31286,21.8676387809683,15408,1326,1247,29835
"48363","Palo Pinto","TX",2020,8785,42.2182030929253,562475,339524,234362,155636,71167,20.7580034341663,18411,3251,4680,40503
"48237","Jack","TX",2020,949430,48.5801478568465,687803,95138,112067,61827,92348,19.0193396422546,40212,2162,3451,21598
"48279","Lamb","TX",2020,606995,48.707044092007,115070,411526,101404,345710,65469,26.3768441346474,3980,6409,2690,16539
"48255","Karnes","TX",2020,925291,34.3573805363849,267490,202516,83857,139715,50171,5.13190123136155,25799,992,1132,20376
"48081","Coke","TX",2020,927205,40.7314412249252,475299,1793,70,149053,57761,16.965614912333,8456,2957,2569,37992
"48297","Live Oak","TX",2020,302730,48.2634676527232,474894,280217,106663,240232,46331,8.52355174254626,18515,5430,1484,41120
"13015","Bartow","GA",2020,695464,40.8066228032112,37090,40613,11921,116762,84733,5.23961325641721,1232,2896,878,48617
"13177","Lee","GA",2020,384211,40.5234322091565,275146,84930,230273,195099,37289,5.69027043064125,35233,593,2320,5478
"20115","Marion","KS",2020,256958,40.511158471927,135078,269468,279626,104469,41144,9.11709676263854,21468,6691,4757,32608
"20057","Ford","KS",2020,564061,37.14336049743,37383,400619,3418,202204,89285,7.76181410299614,20723,4689,4745,8284
"20189","Stevens","KS",2020,297588,41.6587066650391,221485,13199,104334,375432,95898,15.5557935370598,7327,1399,2490,15952
"20159","Rice","KS",2020,847850,33.0540972342715,172772,243062,173630,355160,49114,28.5698778065853,2693,9781,564,34526
"20151","Pratt","KS",2020,982443,31.8026800360531,144424,111045,177785,100776,98025,20.0746861065272,44634,6842,3496,6547
"51710","Norfolk","VA",2020,864547,38.0415619676933,411670,178807,148114,114983,94672,23.9379545394331,17566,3357,2928,41775
"51810","Virginia Beach","VA",2020,209670,45.7804147945717,815617,299913,157922,244244,73994,14.3295723781921,25686,9717,4234,19878
"51013","Arlington","VA",2020,724384,49.921140531078,885539,294499,170160,231063,49398,18.4597510856111,6842,1591,887,23362
"48191","Hall","TX",2020,777806,34.1295234393328,791650,327389,188556,388105,65564,7.02839644625783,5501,552,460,13729
"48269","King","TX",2020,659707,41.8715398525819,265430,320227,149582,228487,83075,16.8647918570787,25115,7036,1289,26636
"48171","Gillespie","TX",2020,945285,35.2777474699542,602452,94571,140972,201558,30691,19.7634705761448,15483,1627,4470,1463
"48435","Sutton","TX",2020,820191,39.2774828057736,479143,410353,183121,183591,96800,14.772704000352,44096,3968,4950,45280
"48159","Franklin","TX",2020,447259,44.7286474099383,832822,368540,49539,279128,46094,22.034083546605,21644,8115,2956,40489
"13273","Terrell","GA",2020,720321,35.5981150642037,180618,186600,185135,101225,77973,19.4238502602093,22963,7364,1542,29299
"13249","Schley","GA",2020,513025,34.7571498341858,688507,281782,148387,151898,62089,7.85567680839449,10116,4124,3946,31693
"13277","Tift","GA",2020,945631,44.1494753584266,885940,392544,261690,78422,68959,8.58100882731378,4267,3681,4036,5041
"20061","Geary","KS",2020,464703,44.9078787351027,300721,53583,130228,368495,72390,11.5661692991853,31623,2957,4266,6619
"20193","Thomas","KS",2020,417100,32.4616990564391,796990,106905,204873,280288,51623,25.8891891816165,5623,3077,3147,12641
"20143","Ottawa","KS",2020,511353,33.9256965462118,838970,426574,139644,295749,56057,24.2625301715452,3595,5912,296,40653
"20205","Wilson","KS",2020,613532,36.6885352274403,396219,437607,230709,163552,51222,9.30019235936925,6108,8217,2410,26343
"20109","Logan","KS",2020,615658,45.8935849741101,597032,367273,208750,187191,86484,26.3134407589678,6623,9247,1632,20899
"51550","Chesapeake","VA",2020,564751,43.1830167258158,14493,466236,267416,2321,37622,22.8954552509822,10446,2439,1297,28560
"53039","Klickitat","WA",2020,427244,39.2641961853951,111109,205058,194332,176809,72021,8.718540398404,24731,2693,2209,6925
"53069","Wahkiakum","WA",2020,47272,41.8370646750554,175707,56503,128780,72507,45979,21.5280466491822,21987,804,1273,40426
